ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
36055,0.00011031276359033068,20220820,0.44818175513753944,0.031,2,1,1
21157,0.00019235701461913312,20220820,-0.4718596509367469,0.006,3,3,2
13287,0.0008812791136850056,20220820,2.1605015699574848,0.031,1,4,1
17079,0.000729622680842193,20220820,2.4313443614039154,0.016,1,4,1
18147,0.00024453465055998433,20220820,-0.03327503424979057,0.047,3,3,1
21099,0.00042714506914410806,20220820,1.062162568448476,0.008,1,4,2
21137,0.0005311325379964046,20220820,2.417948006671412,0.002,1,4,2
54025,0.00045512729341487697,20220820,0.6185720698233158,0.037,1,4,1
51051,0.0003388452155055571,20220820,0.7955429503636383,0.003,1,4,2
47189,0.0,20220820,1.4296707833099143,0.001,2,1,3
47057,0.0,20220820,1.4296707833099143,0.001,2,1,3
13249,0.0001915341888527102,20220820,-0.40364711832556205,0.009,3,3,2
48389,0.0003872966692486445,20220820,-0.43870879026272414,0.019,4,2,1
51155,0.000526592943654555,20220820,0.9654947231098165,0.03,1,4,1
01041,0.000361167292689974,20220820,0.4612356481401916,0.021,1,4,1
20153,0.0,20220820,0.704435651703773,0.032,2,1,1
46011,0.00017340539290771942,20220820,0.20013681062873678,0.046,2,1,1
12023,0.0,20220820,0.7269711215278156,0.019,2,1,1
12059,0.0,20220820,0.8438931177454402,0.034,2,1,1
28047,0.00043031363996440134,20220820,1.051008808628127,0.007,1,4,2
54083,0.0005184929139301763,20220820,1.223833114673515,0.009,1,4,2
21199,0.0005439005439005439,20220820,4.117514539341212,0.001,1,4,3
37065,0.00041786962467710076,20220820,0.7243714215438535,0.03,1,4,1
49001,0.0,20220820,1.4296707833099143,0.001,2,1,3
12021,0.0,20220820,1.4296707833099143,0.001,2,1,3
13173,0.0005780346820809249,20220820,1.4795286182743468,0.029,1,4,1
28059,0.0004986795527336067,20220820,1.510924207910658,0.018,1,4,1
21057,0.0004479617739286248,20220820,1.4003855676948131,0.004,1,4,2
13155,0.00010729613733905579,20220820,-0.9492277621115088,0.009,3,3,2
19071,0.00014396775122372588,20220820,0.482739368729364,0.004,2,1,2
21125,0.0008615405006875755,20220820,9.73559598435077,0.001,1,4,3
47121,0.0,20220820,1.4296707833099143,0.001,2,1,3
13269,0.0006160670280926564,20220820,1.2453164395710805,0.033,1,4,1
48415,0.0002339728591483388,20220820,0.08718284062131222,0.001,2,1,3
08047,0.0,20220820,0.9366220182228492,0.027,2,1,1
54071,0.00042851021282673904,20220820,2.3815151629963127,0.001,1,4,3
54089,0.00038916562889165627,20220820,1.0168261536889582,0.004,1,4,2
41055,0.0,20220820,-1.1858532604959626,0.032,3,3,1
13133,0.0003458412588621823,20220820,0.37984271333243136,0.027,1,4,1
46017,0.0,20220820,1.4296707833099143,0.001,2,1,3
48195,0.00018115942028985507,20220820,0.21792185818006635,0.025,2,1,1
35039,0.0002809060496948339,20220820,-0.06449159566995259,0.043,4,2,1
50005,6.615069127472382e-05,20220820,0.8812809723524644,0.001,2,1,3
51023,0.0004198782353117596,20220820,2.6552406438638267,0.002,1,4,2
45001,0.00036545255207698867,20220820,0.4973135342431856,0.019,1,4,1
31053,5.454793399699986e-05,20220820,1.0990778350574888,0.001,2,1,3
12115,0.0,20220820,1.4296707833099143,0.003,2,1,2
04015,0.0002455523724692458,20220820,0.023716307330600303,0.025,2,1,1
45051,0.00037029009067591486,20220820,0.41032882123823844,0.033,1,4,1
51720,0.0015113350125944584,20220820,29.825192838639072,0.004,1,4,2
51790,0.0002865094957432875,20220820,0.8318357722595545,0.004,1,4,2
31029,0.0,20220820,0.9423197705750314,0.019,2,1,1
48447,0.0,20220820,0.8340165916446606,0.011,2,1,1
13301,0.00018878610534264677,20220820,-0.4059548498655353,0.009,3,3,2
21085,0.0005714938850154304,20220820,1.7940438324414651,0.014,1,4,1
48363,0.0002803083391730904,20220820,-0.06990332031633813,0.036,4,2,1
01079,0.00036299836650735074,20220820,0.8036057325123396,0.003,1,4,2
20025,0.0,20220820,0.7839331828404297,0.027,2,1,1
22013,0.0002948982601002654,20220820,0.13443162810612644,0.035,1,4,1
31019,0.0,20220820,1.4067087056128507,0.001,2,1,3
40007,0.0001859773107680863,20220820,0.17230524618954451,0.044,2,1,1
53015,0.00015920882578808368,20220820,0.3856242021539469,0.005,2,1,2
37197,0.0005584809318653263,20220820,1.3189078993442145,0.029,1,4,1
37023,0.0004557175884759025,20220820,0.6421553833315422,0.044,1,4,1
37191,0.0005096963665930438,20220820,1.0102207133403651,0.03,1,4,1
37059,0.00047329436543057954,20220820,0.8726139493056695,0.039,1,4,1
37111,0.0004864350940809693,20220820,0.794652079622418,0.041,1,4,1
08125,0.00019994001799460162,20220820,0.20340872045610356,0.008,2,1,2
21153,0.0008005764150188136,20220820,7.627979454188773,0.002,1,4,2
12121,0.0,20220820,1.4296707833099143,0.001,2,1,3
26031,0.00015736879376819577,20220820,0.26443874003919604,0.045,2,1,1
21173,0.0005738057667479559,20220820,2.579302269303401,0.008,1,4,2
21123,0.0004928189242466911,20220820,1.6524887803047834,0.009,1,4,2
12123,0.0,20220820,1.4296707833099143,0.002,2,1,2
13051,0.00039861904497809326,20220820,0.8972675563891006,0.013,1,4,1
12125,0.0,20220820,1.4296707833099143,0.002,2,1,2
36037,0.0001383891502906172,20220820,0.35817093745092926,0.025,2,1,1
30025,0.0,20220820,0.6828275677143865,0.035,2,1,1
54097,0.00032650395886050116,20220820,0.3757117404040506,0.019,1,4,1
16005,0.00023319535941234768,20220820,0.10050719202168085,0.001,2,1,3
38095,0.0,20220820,0.7504066271551165,0.041,2,1,1
12019,0.0,20220820,1.4296707833099143,0.001,2,1,3
32017,0.0,20220820,1.1243027925352804,0.001,2,1,3
30055,0.0005586592178770949,20220820,-0.9361431987065428,0.022,4,2,1
31059,0.0,20220820,1.3148534434257144,0.001,2,1,3
12079,0.0,20220820,0.8373855380774592,0.012,2,1,1
18153,0.0003859141341051616,20220820,0.6323860601873545,0.015,1,4,1
21139,0.0004331348132106118,20220820,1.545244088708377,0.005,1,4,2
47103,0.0,20220820,0.6620867197362077,0.04,2,1,1
21211,0.0004437400950871632,20220820,1.0113952852725518,0.017,1,4,1
31185,7.275372862859222e-05,20220820,0.9800775227848392,0.001,2,1,3
47037,0.0,20220820,1.4296707833099143,0.001,2,1,3
49047,0.0,20220820,1.1200035357474414,0.002,2,1,2
49049,0.00012056351054517828,20220820,0.5293441343629621,0.004,2,1,2
17165,0.0005418021171959657,20220820,2.5186946009097717,0.005,1,4,2
46065,0.00017037710131758292,20220820,0.4709440522031829,0.001,2,1,3
46069,0.0,20220820,1.2927098217232387,0.001,2,1,3
47007,0.0,20220820,1.4296707833099143,0.001,2,1,3
47183,0.0,20220820,1.077172149619541,0.003,2,1,2
31159,0.0,20220820,1.2687639564535158,0.002,2,1,2
36121,7.44324525493115e-05,20220820,0.5206646741915221,0.042,2,1,1
01103,0.0006542910588610303,20220820,1.6830329662496621,0.032,1,4,1
21027,0.00044607454401268833,20220820,1.1138234146239905,0.008,1,4,2
51125,0.0002697053469085025,20220820,0.24500634124690107,0.001,1,4,3
12097,0.0,20220820,1.4296707833099143,0.001,2,1,3
12083,0.0,20220820,1.4296707833099143,0.001,2,1,3
01075,0.0005041411595246669,20220820,0.9770931669691703,0.039,1,4,1
47117,0.0,20220820,1.4296707833099143,0.001,2,1,3
08063,0.0001342822613132805,20220820,0.4665869987161096,0.002,2,1,2
39013,0.0002499117958367635,20220820,-0.012538173034088091,0.047,3,3,1
51195,0.0013251572000207868,20220820,13.232526144903185,0.001,1,4,3
31035,0.0,20220820,1.361438859453452,0.001,2,1,3
21205,0.0007752886930264822,20220820,6.277975880023252,0.001,1,4,3
49055,0.0,20220820,1.1845138643693645,0.001,2,1,3
29197,0.0,20220820,1.0714622360923225,0.006,2,1,2
01059,0.0005084853492658743,20220820,1.8734772290145345,0.005,1,4,2
08019,0.0,20220820,1.0033324452014414,0.007,2,1,2
48267,0.0,20220820,0.6647160343969573,0.045,2,1,1
28141,0.0006172521989609588,20220820,2.075189089968531,0.006,1,4,2
48105,0.0002870264064293915,20220820,-0.12320633665425935,0.001,4,2,3
08075,0.00022341376228775692,20220820,0.09927115869256731,0.007,2,1,2
45039,0.00026589851539995566,20220820,0.04027117310492854,0.034,1,4,1
31033,0.0,20220820,1.2500752656141898,0.001,2,1,3
47155,0.0,20220820,0.6927949585598712,0.049,2,1,1
31069,0.0,20220820,1.4296707833099143,0.001,2,1,3
39141,0.0004678484171128554,20220820,0.8706558167272532,0.017,1,4,1
21111,0.00043001280916943677,20220820,0.8137388484959438,0.013,1,4,1
21093,0.0007187151584398352,20220820,2.353393383858596,0.005,1,4,2
17081,0.0003685665394234566,20220820,0.41950999265609323,0.037,1,4,1
54081,0.0005581247010046245,20220820,1.562008445969789,0.013,1,4,1
17101,0.0005613422316472276,20220820,1.9258399579498702,0.015,1,4,1
18125,0.0003231539828728389,20220820,0.25852696963703753,0.047,1,4,1
21047,0.000350071414568572,20220820,0.29563784487649386,0.046,1,4,1
19179,0.0001707407302011895,20220820,0.21507186008666082,0.04,2,1,1
46045,0.00025581990278843696,20220820,-0.0074328691841545535,0.005,4,2,2
28081,0.0007405491818694753,20220820,2.7222990799657243,0.014,1,4,1
12063,0.0,20220820,0.7981002283603076,0.008,2,1,2
48125,0.00045392646391284613,20220820,-0.5588800939419586,0.018,4,2,1
40139,0.00028839221341023794,20220820,-0.10210287933554138,0.014,4,2,1
49023,0.0,20220820,1.110304885684797,0.007,2,1,2
31177,0.0,20220820,1.1016416648909666,0.006,2,1,2
17045,0.0004595852243350376,20220820,0.6956739028014143,0.024,1,4,1
38093,0.00019079418077748629,20220820,0.28700299019326675,0.001,2,1,3
12001,0.0,20220820,1.4296707833099143,0.001,2,1,3
40073,0.0003185930929017459,20220820,0.19885767882486297,0.048,1,4,1
47077,0.0,20220820,1.4296707833099143,0.001,2,1,3
31147,0.0,20220820,0.6864376989651748,0.046,2,1,1
31083,0.0,20220820,1.0818353001773022,0.005,2,1,2
31091,0.0,20220820,1.4296707833099143,0.001,2,1,3
49007,0.0,20220820,1.3166005609797085,0.001,2,1,3
46059,0.0,20220820,1.1316481142906403,0.001,2,1,3
16057,7.593975446146057e-05,20220820,0.5047019412499651,0.049,2,1,1
13237,0.00032271448988059566,20220820,0.27688809425252753,0.027,1,4,1
12133,0.0,20220820,1.4296707833099143,0.002,2,1,2
21005,0.0006247489847828997,20220820,2.5271397207759323,0.009,1,4,2
50007,6.148322122892662e-05,20220820,0.7714703516620904,0.001,2,1,3
21203,0.001248513674197384,20220820,8.406695873391051,0.004,1,4,2
37103,0.00031269543464665416,20220820,0.23018165036899,0.031,1,4,1
29199,0.0,20220820,1.0122841806281946,0.004,2,1,2
20137,0.0001836210062431142,20220820,0.25679617021496454,0.007,2,1,2
31065,0.0,20220820,1.0009901852425858,0.005,2,1,2
21009,0.00038738492389025613,20220820,0.8625080060163294,0.003,1,4,2
31093,0.0,20220820,1.3990546797138292,0.001,2,1,3
38025,0.0,20220820,0.7908667133251397,0.024,2,1,1
35037,0.00024021138601969732,20220820,0.041192611250011286,0.006,2,1,2
48269,0.0,20220820,0.8647039349960021,0.008,2,1,2
48451,0.00038987676503991997,20220820,-0.5772006880858475,0.001,4,2,3
12049,0.0,20220820,1.4296707833099143,0.001,2,1,3
32027,0.0,20220820,1.0401923049268114,0.02,2,1,1
47049,0.0,20220820,1.4296707833099143,0.001,2,1,3
39105,0.0003899818008492937,20220820,0.4504986768617159,0.034,1,4,1
46115,0.00015424957581366652,20220820,0.28694458599768946,0.038,2,1,1
50027,0.00014473089099954772,20220820,0.29757917803087086,0.026,2,1,1
21147,0.0017749785284855424,20220820,6.227656210872833,0.027,1,4,1
21191,0.0,20220820,-1.2801938426126402,0.017,3,3,1
21215,0.00048179871520342613,20220820,1.4310430659339592,0.013,1,4,1
31175,0.0,20220820,1.4296707833099143,0.001,2,1,3
49021,0.0,20220820,1.4296707833099143,0.001,2,1,3
32009,0.0,20220820,0.9232530140359865,0.022,2,1,1
49039,0.0,20220820,1.3166005609797085,0.001,2,1,3
12009,0.0,20220820,1.4296707833099143,0.001,2,1,3
