ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
51005,0.00032988058322887113,20220816,0.2613848494471019,0.005,1,4,2
18137,0.0,20220816,0.17527419229145355,0.028,2,1,1
13147,0.0,20220816,-0.5657390951990185,0.019,3,3,1
22049,0.0005667863215567731,20220816,0.6555437253537019,0.05,1,4,1
26033,0.0014882138775944086,20220816,4.6308689524795374,0.022,1,4,1
16019,0.0,20220816,-0.3260246391735527,0.05,3,3,1
42033,0.0,20220816,0.17527419229145355,0.028,2,1,1
26037,0.0023345112196864358,20220816,14.063318541999623,0.001,1,4,3
28071,0.0,20220816,0.17527419229145355,0.044,2,1,1
26149,0.002383457163521599,20220816,11.342912402585872,0.001,1,4,3
30033,0.0,20220816,0.17527419229145355,0.041,2,1,1
18047,0.0,20220816,0.17527419229145355,0.028,2,1,1
26071,0.0044835007173601145,20220816,22.958690783664036,0.001,1,4,3
26131,0.0018717032499574614,20220816,9.055517801709248,0.001,1,4,3
26013,0.0022562641016506354,20220816,19.834583674268526,0.001,1,4,3
29019,0.0,20220816,0.17527419229145355,0.037,2,1,1
40015,0.0,20220816,0.17527419229145355,0.043,2,1,1
20035,0.0,20220816,0.17527419229145355,0.038,2,1,1
28085,0.0,20220816,0.17527419229145355,0.038,2,1,1
45015,0.0026738713937612766,20220816,26.97815244683783,0.001,1,4,3
39155,0.0,20220816,0.17527419229145355,0.048,2,1,1
42019,0.0,20220816,0.17527419229145355,0.02,2,1,1
20115,0.0,20220816,0.17527419229145355,0.045,2,1,1
48357,0.0003948277563912743,20220816,-0.14162497982845723,0.001,4,2,3
56003,0.0009257700723783875,20220816,2.2486277357267035,0.005,1,4,2
29081,0.0,20220816,0.17527419229145355,0.047,2,1,1
47141,0.0,20220816,0.17527419229145355,0.04,2,1,1
13079,0.0,20220816,0.17527419229145355,0.036,2,1,1
29067,0.0,20220816,0.17527419229145355,0.04,2,1,1
56017,0.0019535489472541786,20220816,9.696817299607375,0.003,1,4,2
26001,0.000676132521974307,20220816,1.6273173476767113,0.009,1,4,2
06061,0.0,20220816,0.17527419229145355,0.028,2,1,1
31131,0.0,20220816,0.17527419229145355,0.044,2,1,1
47177,0.0,20220816,0.17527419229145355,0.039,2,1,1
