ID,daily,date,lisa_v,lisa_p,lisa_c,clusterN,p
08059,0.00013569984585889305,20220817,0.3752947781285688,0.002,2,1,2
54011,0.0004664030782603165,20220817,0.36053521674665645,0.043,1,4,1
08117,0.0001957649515481745,20220817,0.27255541761072716,0.01,2,1,2
51045,0.0005870841487279843,20220817,0.6822708014377047,0.039,1,4,1
45015,0.000381317311805956,20220817,0.162124656572593,0.041,1,4,1
48357,9.870693909781858e-05,20220817,0.49538246634400906,0.018,2,1,1
47081,0.00012090436464756378,20220817,0.426207612091655,0.009,2,1,2
47141,0.00014203261585342235,20220817,0.34446610765674507,0.011,2,1,1
38101,4.3597047026681394e-05,20220817,0.9802456686739729,0.001,2,1,3
25027,0.00017580616218785313,20220817,0.21828538530296204,0.016,2,1,1
13079,0.00040567951318458417,20220817,0.30348889069944796,0.013,1,4,1
08101,0.0002650889855526503,20220817,0.09321395096193207,0.002,2,1,2
38009,0.0,20220817,1.1530715083189718,0.001,2,1,3
36077,0.00016674448075768692,20220817,0.2451906519592495,0.029,2,1,1
46015,0.0,20220817,0.8451654112195344,0.002,2,1,2
47177,0.00014741290354282344,20220817,0.32464765057999856,0.014,2,1,1
17023,0.0003181471112242301,20220817,0.02942263483795453,0.041,1,4,1
21201,0.0004710315591144607,20220817,0.5308985268454538,0.021,1,4,1
49011,0.0002024484696341756,20220817,0.28456485564037703,0.004,2,1,2
12093,0.000510402488819755,20220817,1.1644415721305208,0.003,1,4,2
39131,0.0007142857142857143,20220817,1.2812135147976713,0.017,1,4,1
28097,0.0004966229638458482,20220817,0.4724295914416775,0.035,1,4,1
31099,0.0,20220817,1.1875225018905455,0.001,2,1,3
31087,0.0,20220817,1.2223692256711904,0.001,2,1,3
16077,0.00013036110024768608,20220817,0.42502545129217345,0.012,2,1,1
36109,0.0001948520098984821,20220817,0.239047731793573,0.013,2,1,1
21129,0.0005813108559802354,20220817,2.2061015936611534,0.002,1,4,2
08013,0.00018604074292270006,20220817,0.24255153583871075,0.017,2,1,1
16013,0.0001340901980065257,20220817,0.4951425152387365,0.001,2,1,3
40029,0.0005375380756136893,20220817,0.5838535047462521,0.038,1,4,1
30011,0.0,20220817,0.8216465740254565,0.002,2,1,2
18051,0.0004753981459472308,20220817,0.37854476744624804,0.029,1,4,1
31105,0.0,20220817,0.5474348139514894,0.044,2,1,1
08085,4.797773832941515e-05,20220817,0.6388563901884814,0.001,2,1,3
08113,0.00012423903590508137,20220817,0.5444241889718984,0.002,2,1,2
12109,0.0006702796373950644,20220817,2.058747393071484,0.006,1,4,2
17059,0.0007898894154818325,20220817,1.881126448013479,0.003,1,4,2
27027,0.000299467263499669,20220817,0.009334027597795481,0.01,2,1,2
47075,0.00017023208307325653,20220817,0.3273693538994155,0.007,2,1,2
49003,0.0,20220817,0.8637145030109638,0.001,2,1,3
28139,0.000408756471977473,20220817,0.22193329834172124,0.045,1,4,1
16039,0.0002617507385110122,20220817,0.11042938558953429,0.002,2,1,2
38005,0.0,20220817,0.9907223294495717,0.002,2,1,2
